,Level3Name,Level4Name,Classification,ReportLine3,ProductivityCategory,GrossCostClassification,FiscalMonthNumber,Amount,Source
17929,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,4,0.525860336,Actuals
17930,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,5,0.529499508,Actuals
17931,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,6,0.530409301,Actuals
17932,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,7,0.526770129,Actuals
17933,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,8,0.523130958,Actuals
17934,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,9,0.5176722,Actuals
17935,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,10,0.5176722,Actuals
17936,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,11,0.527679922,Actuals
17937,Human Resources,BPs,High Cost,Technology Services Charges,Ops,Gross Cost,12,1.491150677,Actuals
17938,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,2,296.7744666,Actuals
17939,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,3,1859.434871,Actuals
17940,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,4,984.3486835,Actuals
17941,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,5,70.59993442,Actuals
17942,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,6,628.8489002,Actuals
17943,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,7,596.1873328,Actuals
17944,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,8,926.2602217,Actuals
17945,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,9,397.6850635,Actuals
17946,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,10,915.7066237,Actuals
17947,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,11,30.02316799,Actuals
17948,Human Resources,BPs,High Cost,Training Charges,Ops,Gross Cost,12,304.5986861,Actuals
17949,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,2,23.17060734,Actuals
17950,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,3,470.1054937,Actuals
17951,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,4,38.64800533,Actuals
17952,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,6,130.2896316,Actuals
17953,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,7,96.24699822,Actuals
17954,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,10,-15.85496207,Actuals
17955,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,12,3.253419658,Actuals
17956,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,9,175.1169507,Actuals
17957,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,12,47.76413088,Actuals
17958,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,1,21.3510214,Actuals
17959,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,2,12.62701662,Actuals
17960,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,3,1123.551557,Actuals
17961,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,4,408.3059867,Actuals
17962,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,5,174.3545442,Actuals
17963,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,6,-99.30936133,Actuals
17964,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,7,196.6426523,Actuals
17965,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,8,136.6390766,Actuals
17966,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,9,-10.63275043,Actuals
17967,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,10,33.63777545,Actuals
17968,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,11,237.8635522,Actuals
17969,Human Resources,BPs,High Cost,Travel & Subsistence,Ops,Gross Cost,12,120.9551557,Actuals
17970,Human Resources,HR Other,Cost Effective,Client Entertainment,Ops,Gross Cost,10,0.705999344,Actuals
17971,Human Resources,HR Other,Cost Effective,Client Entertainment,Ops,Gross Cost,12,0,Actuals
17972,Human Resources,HR Other,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,1,2.219894845,Actuals
17973,Human Resources,HR Other,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,2,2.30723497,Actuals
17974,Human Resources,HR Other,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,3,2.263564907,Actuals
17975,Human Resources,HR Other,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,0.393940356,Actuals
17976,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,35.02066077,Actuals
17977,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,268.6618638,Actuals
17978,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,52.45229407,Actuals
17979,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,5,26.05738043,Actuals
17980,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,7,174.3745597,Actuals
17981,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,29.97858813,Actuals
17982,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,95.58375916,Actuals
17983,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,225.9962127,Actuals
17984,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,36.93395538,Actuals
17985,Human Resources,HR Other,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,268.1141684,Actuals
17986,Human Resources,HR Other,Cost Effective,Other Services & Professional Fees,Ops,Gross Cost,2,1.418367239,Actuals
17987,Human Resources,HR Other,Cost Effective,Other Services & Professional Fees,Ops,Gross Cost,7,0.399399113,Actuals
17988,Human Resources,HR Other,Cost Effective,Other Services & Professional Fees,Ops,Gross Cost,8,0.455806278,Actuals
17989,Human Resources,HR Other,Cost Effective,Other Services & Professional Fees,Ops,Gross Cost,12,0.205613211,Actuals
17990,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,1,-11.32874205,Actuals
17991,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,2,68.48921472,Actuals
17992,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,3,759.45332,Actuals
17993,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,5,50.94294751,Actuals
17994,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,6,119.4485385,Actuals
17995,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,7,140.8350418,Actuals
17996,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,8,122.5036233,Actuals
17997,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,9,9.621970444,Actuals
17998,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,10,112.1237953,Actuals
17999,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,11,132.7597195,Actuals
18000,Human Resources,HR Other,Cost Effective,Travel & Subsistence,Ops,Gross Cost,12,211.8926021,Actuals
18001,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,3,-0.53313868,Actuals
18002,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,4,-0.177409629,Actuals
18003,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,5,-0.179229215,Actuals
18004,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,6,-0.17468025,Actuals
18005,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,7,-0.17468025,Actuals
18006,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,8,-0.692352449,Actuals
18007,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,9,-1.55028722,Actuals
18008,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,10,-1.190009204,Actuals
18009,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,11,-1.917843579,Actuals
18010,Human Resources,HR Other,High Cost,Capital Charge,Ops,Gross Cost,12,-0.171950871,Actuals
18011,Human Resources,HR Other,High Cost,Client Entertainment,Ops,Gross Cost,1,41.22362923,Actuals
18012,Human Resources,HR Other,High Cost,Client Entertainment,Ops,Gross Cost,2,-45.48964846,Actuals
18013,Human Resources,HR Other,High Cost,Client Entertainment,Ops,Gross Cost,4,213.1317401,Actuals
18014,Human Resources,HR Other,High Cost,Discretionary Price List Services,Ops,Non-Gross Cost,4,20.63683392,Actuals
18015,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,1,64.83821556,Actuals
18016,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,2,3.432648873,Actuals
18017,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,3,6.46498884,Actuals
18018,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,4,2.170766025,Actuals
18019,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,9,634.2785447,Actuals
18020,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,10,103.0295048,Actuals
18021,Human Resources,HR Other,High Cost,Employment Costs,Ops,Gross Cost,11,25.70983952,Actuals
18022,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,2,82.0524083,Actuals
18023,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,3,316.4005205,Actuals
18024,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,4,1.738614364,Actuals
18025,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,5,2.27357263,Actuals
18026,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,7,18.87911391,Actuals
18027,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,8,4.433421139,Actuals
18028,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,9,0.66778804,Actuals
18029,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,10,246.6858146,Actuals
18030,Human Resources,HR Other,High Cost,"Equip, Svcs & Maint",Ops,Gross Cost,12,0,Actuals
18031,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,557.4110464,Actuals
18032,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,1511.606462,Actuals
18033,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,642.5367353,Actuals
18034,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,4,98.24763294,Actuals
18035,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,7,903.0941635,Actuals
18036,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,1626.198525,Actuals
18037,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,2054.453542,Actuals
18038,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,1253.512753,Actuals
18039,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,2255.536894,Actuals
18040,Human Resources,HR Other,High Cost,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,1934.921303,Actuals
18041,Human Resources,HR Other,High Cost,Other Services & Professional Fees,Ops,Gross Cost,2,11.67082421,Actuals
18042,Human Resources,HR Other,High Cost,Other Services & Professional Fees,Ops,Gross Cost,3,1.656732997,Actuals
18043,Human Resources,HR Other,High Cost,Other Services & Professional Fees,Ops,Gross Cost,9,1.93058068,Actuals
18044,Human Resources,HR Other,High Cost,Other Transfer Costs,Ops,Non-Gross Cost,3,11.10493298,Actuals
18045,Human Resources,HR Other,High Cost,Other Usage Charges,Ops,Non-Gross Cost,1,0.157394184,Actuals
18046,Human Resources,HR Other,High Cost,Other Usage Charges,Ops,Non-Gross Cost,9,0.031842754,Actuals
18047,Human Resources,HR Other,High Cost,Technology Services Charges,Ops,Gross Cost,3,7.369323052,Actuals
18048,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,1,98.64703205,Actuals
18049,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,2,404.6577168,Actuals
18050,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,3,103.9374782,Actuals
18051,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,4,188.0032583,Actuals
18052,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,5,86.1155437,Actuals
18053,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,6,63.9657241,Actuals
18054,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,7,126.4703206,Actuals
18055,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,8,358.2055074,Actuals
18056,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,9,1346.373502,Actuals
18057,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,10,468.1248744,Actuals
18058,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,11,153.9542564,Actuals
18059,Human Resources,HR Other,High Cost,Travel & Subsistence,Ops,Gross Cost,12,62.24621536,Actuals
18060,Human Resources,HR Service Delivery and Operation,Cost Effective,Bad Debt Expense,Ops,Gross Cost,3,-251.9871783,Actuals
18061,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,1,-1331.678526,Actuals
18062,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,2,-1791.741724,Actuals
18063,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,3,-2362.411184,Actuals
18064,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,4,-1351.186307,Actuals
18065,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,5,-2047.822061,Actuals
18066,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,6,-1477.801284,Actuals
18067,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,7,-1341.809071,Actuals
18068,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,8,-1577.642875,Actuals
18069,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,9,-1663.219821,Actuals
18070,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,10,-2134.31335,Actuals
18071,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,11,-2086.856729,Actuals
18072,Human Resources,HR Service Delivery and Operation,Cost Effective,Capital Charge,Ops,Gross Cost,12,-2171.799549,Actuals
18073,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,1,186.8805738,Actuals
18074,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,2,299.387392,Actuals
18075,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,3,890.084124,Actuals
18076,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,4,672.3360943,Actuals
18077,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,5,-334.5727252,Actuals
18078,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,6,241.6300951,Actuals
18079,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,7,285.6822707,Actuals
18080,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,8,35.77851831,Actuals
18081,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,9,268.9739228,Actuals
18082,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,10,31.76542152,Actuals
18083,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,11,64.94193195,Actuals
18084,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,12,159.5995218,Actuals
18085,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,MD&I,Gross Cost,1,-47.77140922,Actuals
18086,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,MD&I,Gross Cost,2,667.1366277,Actuals
18087,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,MD&I,Gross Cost,5,21.00984904,Actuals
18088,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,MD&I,Gross Cost,7,6.661504119,Actuals
18089,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,MD&I,Gross Cost,8,-27.38931734,Actuals
18090,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,1,229.2387149,Actuals
18091,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,2,177.5779407,Actuals
18092,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,3,307.138828,Actuals
18093,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,4,129.5563384,Actuals
18094,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,5,-15.0234113,Actuals
18095,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,6,60.4784876,Actuals
18096,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,7,218.252055,Actuals
18097,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,8,164.3722958,Actuals
18098,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,9,256.5952797,Actuals
18099,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,10,738.4061699,Actuals
18100,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,11,-640.4405723,Actuals
18101,Human Resources,HR Service Delivery and Operation,Cost Effective,Client Entertainment,Ops,Gross Cost,12,942.5582533,Actuals
18102,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,1,474046.1682,Actuals
18103,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,2,471185.6345,Actuals
18104,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,3,481136.6352,Actuals
18105,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,4,482956.0155,Actuals
18106,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,5,507709.8583,Actuals
18107,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,6,518942.2296,Actuals
18108,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,7,514542.919,Actuals
18109,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,8,500873.7457,Actuals
18110,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,9,507944.7748,Actuals
18111,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,10,507425.9936,Actuals
18112,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,11,510689.3664,Actuals
18113,Human Resources,HR Service Delivery and Operation,Cost Effective,Deployed Payroll,Ops,Gross Cost,12,553240.9605,Actuals
18114,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,1,2738.216637,Actuals
18115,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,2,2602.803051,Actuals
18116,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,3,2597.906545,Actuals
18117,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,4,1276.132026,Actuals
18118,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,5,1190.256667,Actuals
18119,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,6,1539.380621,Actuals
18120,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,7,1333.601828,Actuals
18121,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,8,1255.37055,Actuals
18122,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,9,1499.376115,Actuals
18123,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,10,1419.405313,Actuals
18124,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,11,1441.835349,Actuals
18125,Human Resources,HR Service Delivery and Operation,Cost Effective,Depreciation,Ops,Gross Cost,12,1355.47598,Actuals
18126,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,1,-22039.07326,Actuals
18127,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,2,-31281.40984,Actuals
18128,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,3,-26833.3747,Actuals
18129,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,4,10208.98797,Actuals
18130,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,5,-90156.46104,Actuals
18131,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,6,-34995.10013,Actuals
18132,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,7,-35758.39096,Actuals
18133,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,8,-50789.05151,Actuals
18134,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,9,-34994.32044,Actuals
18135,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,10,153508.971,Actuals
18136,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,11,-149604.579,Actuals
18137,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,12,-20753.5085,Actuals
18138,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,1,4.89650576,Actuals
18139,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,2,4.909242862,Actuals
18140,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,3,4.832820252,Actuals
18141,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,4,4.824632116,Actuals
18142,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,5,4.831000667,Actuals
18143,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,6,4.886498038,Actuals
18144,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,7,5.855427551,Actuals
18145,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,8,-15.44191606,Actuals
18146,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,MD&I,Non-Gross Cost,10,0.240185344,Actuals
18147,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,1,-154436.2693,Actuals
18148,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,2,-176938.4172,Actuals
18149,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,3,-146114.0846,Actuals
18150,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,4,-155741.9687,Actuals
18151,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,5,-144444.9311,Actuals
18152,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,6,-145424.5716,Actuals
18153,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,7,-176237.0114,Actuals
18154,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,8,-167511.884,Actuals
18155,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,9,-183763.5567,Actuals
18156,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,10,-192062.2824,Actuals
18157,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,11,-182387.372,Actuals
18158,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,12,-157932.8011,Actuals
18159,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,1,-6835.451985,Actuals
18160,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,2,-8210.789659,Actuals
18161,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,3,-17126.20305,Actuals
18162,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,4,-66648.46884,Actuals
18163,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,5,-61567.54983,Actuals
18164,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,6,-77223.77946,Actuals
18165,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,7,-15669.73915,Actuals
18166,Human Resources,HR Service Delivery and Operation,Cost Effective,Discretionary Price List Services,Ops,Non-Gross Cost,8,-96466.61768,Actuals
