,Level3Name,Level4Name,Classification,EmployeeLevelName,FiscalMonthNumber,Amount,Source
1467,Human Resources,Team1,Cost Effective,Senior Manager,3,0.380952381,Forecast
1468,Legal,Team2,Cost Effective,Senior Manager,3,0.19047619,Forecast
1469,Legal,Team2,High Cost,Senior Manager,3,0.761904762,Forecast
1473,CIO,,Cost Effective,Senior Manager,3,0.380952381,Forecast
1475,FINANCE,Team2,Cost Effective,Senior Manager,3,3.80952381,Forecast
1478,Human Resources,Team1,Cost Effective,Senior Manager,3,0.952380952,Forecast
1479,Legal,Team2,Cost Effective,Senior Manager,3,2.666666667,Forecast
1492,FINANCE,Team1,High Cost,Consultant,3,15.496,Forecast
1493,FINANCE,Team2,Cost Effective,Consultant,3,4.380952381,Forecast
1494,Human Resources,Team1,High Cost,Consultant,3,5.12,Forecast
1495,Human Resources,Team2,High Cost,Consultant,3,79.27809524,Forecast
1496,Legal,Team2,High Cost,Consultant,3,0.571428571,Forecast
1497,Legal,Team2,High Cost,Consultant,3,1.142857143,Forecast
1498,Legal,Team2,High Cost,Consultant,3,0.380952381,Forecast
1499,Legal,Team2,High Cost,Consultant,3,39.90095238,Forecast
1512,FINANCE,Team1,High Cost,Senior Manager,5,2.285714286,Forecast
1513,FINANCE,Team2,Cost Effective,Senior Manager,5,0.571428571,Forecast
1514,FINANCE,Team2,Cost Effective,Senior Manager,5,0.19047619,Forecast
1517,Human Resources,Team1,High Cost,Senior Manager,5,5.685714286,Forecast
1518,Human Resources,Team1,Cost Effective,Senior Manager,5,0.380952381,Forecast
1519,Human Resources,Team2,High Cost,Senior Manager,5,5.523809524,Forecast
1520,Legal,Team2,Cost Effective,Senior Manager,5,0.19047619,Forecast
1521,Legal,Team2,High Cost,Senior Manager,5,4.380952381,Forecast
1523,CIO,,High Cost,Senior Manager,5,24.14285714,Forecast
1526,FINANCE,Team2,Cost Effective,Senior Manager,5,2.666666667,Forecast
1527,FINANCE,Team2,High Cost,Senior Manager,5,6.457142857,Forecast
1530,Human Resources,Team1,Cost Effective,Senior Manager,5,2.819047619,Forecast
1531,Human Resources,Team2,Cost Effective,Senior Manager,5,0.19047619,Forecast
1533,Legal,Team2,Cost Effective,Senior Manager,5,0.19047619,Forecast
1545,CIO,,High Cost,Consultant,5,22.27093333,Forecast
1547,FINANCE,Team2,High Cost,Consultant,5,7.771428571,Forecast
1549,Legal,Team2,Cost Effective,Consultant,5,0.571428571,Forecast
1567,FINANCE,Team1,High Cost,Analyst,6,1.904761905,Forecast
1568,FINANCE,Team1,Cost Effective,Analyst,6,2.095238095,Forecast
1570,Human Resources,Team1,High Cost,Analyst,6,1.714285714,Forecast
1571,Legal,Team2,High Cost,Analyst,6,0.761904762,Forecast
1572,Legal,Team2,High Cost,Analyst,6,0.952380952,Forecast
1586,FINANCE,Team1,High Cost,Associate,6,0.55952381,Forecast
1587,FINANCE,Team1,Cost Effective,Associate,6,3.428571429,Forecast
1590,CIO,,High Cost,Senior Manager,6,3.39047619,Forecast
1591,FINANCE,Team1,High Cost,Senior Manager,6,2.285714286,Forecast
1592,Human Resources,Team1,High Cost,Senior Manager,6,5.685714286,Forecast
1593,Human Resources,Team2,High Cost,Senior Manager,6,5.523809524,Forecast
1594,Legal,Team2,High Cost,Senior Manager,6,1.333333333,Forecast
1595,Legal,Team2,High Cost,Senior Manager,6,4.380952381,Forecast
1598,FINANCE,Team1,High Cost,Senior Manager,6,10.47619048,Forecast
1599,FINANCE,Team2,Cost Effective,Senior Manager,6,2.666666667,Forecast
1600,FINANCE,Team2,Cost Effective,Senior Manager,6,1.333333333,Forecast
1603,Human Resources,Team1,High Cost,Senior Manager,6,13.74285714,Forecast
1604,Human Resources,Team1,Cost Effective,Senior Manager,6,2.819047619,Forecast
1620,FINANCE,Team2,Cost Effective,Consultant,2,10.47619048,Forecast
1621,FINANCE,Team2,High Cost,Consultant,2,7.771428571,Forecast
1622,Human Resources,Team1,Cost Effective,Consultant,2,11.61904762,Forecast
1623,Human Resources,Team2,Cost Effective,Consultant,2,1.142857143,Forecast
1624,Legal,Team2,Cost Effective,Consultant,2,35.4247619,Forecast
1625,Legal,Team2,High Cost,Consultant,2,0.761904762,Forecast
1644,FINANCE,Team1,High Cost,Analyst,3,1.904761905,Forecast
1647,Human Resources,Team1,High Cost,Analyst,3,1.714285714,Forecast
1667,FINANCE,Team1,Cost Effective,Analyst,4,2.095238095,Forecast
1668,FINANCE,Team2,Cost Effective,Analyst,4,4.952380952,Forecast
1669,FINANCE,Team2,High Cost,Analyst,4,3.238095238,Forecast
1671,Human Resources,Team1,Cost Effective,Analyst,4,3.80952381,Forecast
1672,Legal,Team2,Cost Effective,Analyst,4,0.380952381,Forecast
1673,Legal,Team2,Cost Effective,Analyst,4,64.11619048,Forecast
1683,FINANCE,Team1,Cost Effective,Associate,4,3.428571429,Forecast
1685,Legal,Team2,Cost Effective,Associate,4,1.523809524,Forecast
1688,CIO,,High Cost,Senior Manager,4,3.39047619,Forecast
1690,FINANCE,Team1,High Cost,Senior Manager,4,2.285714286,Forecast
1692,Human Resources,Team1,Cost Effective,Senior Manager,4,0.380952381,Forecast
1693,Legal,Team2,High Cost,Senior Manager,4,1.333333333,Forecast
1694,FINANCE,Team2,Cost Effective,Senior Manager,4,2.666666667,Forecast
1695,FINANCE,Team2,High Cost,Senior Manager,4,13.5047619,Forecast
1698,Human Resources,Team1,Cost Effective,Senior Manager,4,2.819047619,Forecast
1699,Legal,Team2,High Cost,Senior Manager,4,1.142857143,Forecast
1711,FINANCE,Team2,High Cost,Consultant,5,0.19047619,Forecast
1712,Human Resources,Team1,Cost Effective,Consultant,5,11.61904762,Forecast
1713,Human Resources,Team2,Cost Effective,Consultant,5,1.142857143,Forecast
1714,Legal,Team2,Cost Effective,Consultant,5,35.4247619,Forecast
1735,FINANCE,Team2,Cost Effective,Analyst,6,39.23809524,Forecast
1738,Human Resources,Team2,Cost Effective,Analyst,6,129.6866667,Forecast
1739,Legal,Team2,Cost Effective,Analyst,6,1.904761905,Forecast
1746,FINANCE,Team1,Cost Effective,Associate,6,20.0952381,Forecast
1747,FINANCE,Team2,High Cost,Associate,6,2.20952381,Forecast
1748,FINANCE,Team2,Cost Effective,Associate,6,0.380952381,Forecast
1749,Human Resources,Team2,High Cost,Associate,6,12.81714286,Forecast
1750,Legal,Team2,High Cost,Associate,6,0.571428571,Forecast
1756,Legal,Team2,High Cost,Senior Manager,6,0.761904762,Forecast
1757,Legal,Team2,High Cost,Senior Manager,6,0.761904762,Forecast
1758,Legal,Team2,High Cost,Senior Manager,6,0.342857143,Forecast
1759,CIO,,Cost Effective,Senior Manager,6,0.380952381,Forecast
1760,FINANCE,Team1,High Cost,Senior Manager,6,3.80952381,Forecast
1761,FINANCE,Team2,Cost Effective,Analyst,3,4.952380952,Forecast
1764,Legal,Team2,Cost Effective,Analyst,3,0.380952381,Forecast
1765,Legal,Team2,Cost Effective,Analyst,3,0.380952381,Forecast
1777,CIO,,High Cost,Associate,3,2.095238095,Forecast
1778,Legal,Team2,Cost Effective,Associate,3,1.523809524,Forecast
1782,CIO,,High Cost,Senior Manager,3,3.39047619,Forecast
1784,FINANCE,Team1,High Cost,Senior Manager,3,2.285714286,Forecast
1785,FINANCE,Team2,Cost Effective,Senior Manager,3,0.571428571,Forecast
1789,Legal,Team2,High Cost,Senior Manager,3,1.333333333,Forecast
1793,FINANCE,Team1,High Cost,Senior Manager,3,12.26666667,Forecast
1794,FINANCE,Team2,Cost Effective,Senior Manager,3,2.666666667,Forecast
1795,FINANCE,Team2,High Cost,Senior Manager,3,13.40952381,Forecast
1798,Legal,Team2,High Cost,Senior Manager,3,2.666666667,Forecast
1799,Legal,Team2,High Cost,Senior Manager,3,1.904761905,Forecast
1812,Legal,Team2,High Cost,Senior Manager,6,13.73333333,Forecast
1813,Legal,Team2,High Cost,Senior Manager,6,43.86666667,Forecast
1829,FINANCE,Team1,Cost Effective,Consultant,6,43.61904762,Forecast
1832,Legal,Team2,Cost Effective,Consultant,6,0.571428571,Forecast
1861,FINANCE,Team2,High Cost,Consultant,2,0.19047619,Forecast
1863,Human Resources,Team1,Cost Effective,Consultant,2,2.285714286,Forecast
1864,Legal,Team2,High Cost,Consultant,2,0.952380952,Forecast
1881,FINANCE,Team1,Cost Effective,Analyst,3,29.04761905,Forecast
1884,Human Resources,Team2,Cost Effective,Analyst,3,123.4009524,Forecast
1885,Legal,Team2,High Cost,Analyst,3,0.19047619,Forecast
1886,Legal,Team2,Cost Effective,Analyst,3,1.904761905,Forecast
1892,Human Resources,Team2,High Cost,Associate,3,12.67428571,Forecast
1894,Legal,Team2,Cost Effective,Associate,3,9.714285714,Forecast
1895,Legal,Team2,High Cost,Associate,3,0.571428571,Forecast
1899,FINANCE,Team1,Cost Effective,Senior Manager,3,0.571428571,Forecast
1900,FINANCE,Team2,High Cost,Senior Manager,3,2.285714286,Forecast
1903,Human Resources,Team1,High Cost,Senior Manager,3,22.07619048,Forecast
1904,Human Resources,Team2,High Cost,Senior Manager,3,0.361904762,Forecast
1905,Human Resources,Team2,Cost Effective,Senior Manager,3,17.07238095,Forecast
1906,Human Resources,Team2,High Cost,Senior Manager,3,0.380952381,Forecast
1907,Legal,Team2,High Cost,Senior Manager,3,0.19047619,Forecast
1913,FINANCE,Team1,High Cost,Consultant,4,2.857142857,Forecast
1914,FINANCE,Team2,High Cost,Consultant,4,0.19047619,Forecast
1916,Legal,Team2,High Cost,Consultant,4,0.380952381,Forecast
1917,Legal,Team2,Cost Effective,Consultant,4,1.333333333,Forecast
1934,CIO,,High Cost,Analyst,5,8.761904762,Forecast
1936,Human Resources,Team1,Cost Effective,Analyst,5,0.19047619,Forecast
1937,Human Resources,Team2,Cost Effective,Analyst,5,128.5438095,Forecast
1938,Legal,Team2,Cost Effective,Analyst,5,1.904761905,Forecast
1939,Legal,Team2,High Cost,Analyst,5,13.83333333,Forecast
1949,FINANCE,Team1,Cost Effective,Associate,5,19.9047619,Forecast
1950,FINANCE,Team2,High Cost,Associate,5,2.971428571,Forecast
1951,Human Resources,Team2,Cost Effective,Associate,5,33.33238095,Forecast
1957,FINANCE,Team1,High Cost,Senior Manager,5,1.714285714,Forecast
1958,FINANCE,Team2,High Cost,Senior Manager,5,1.257142857,Forecast
1964,FINANCE,Team1,High Cost,Associate,3,0.55952381,Forecast
1965,FINANCE,Team2,High Cost,Associate,3,2.971428571,Forecast
1969,FINANCE,Team1,High Cost,Senior Manager,3,1.523809524,Forecast
1971,Legal,Team2,High Cost,Senior Manager,3,0.19047619,Forecast
1974,FINANCE,Team1,High Cost,Senior Manager,3,10.47619048,Forecast
1975,Human Resources,Team1,High Cost,Senior Manager,3,13.74285714,Forecast
1976,Legal,Team2,High Cost,Senior Manager,3,13.54285714,Forecast
1977,Legal,Team2,High Cost,Senior Manager,3,0.914285714,Forecast
1978,Legal,Team2,Cost Effective,Senior Manager,3,0.19047619,Forecast
1979,Legal,Team2,High Cost,Senior Manager,3,43.44761905,Forecast
1997,FINANCE,Team1,Cost Effective,Consultant,3,42.7047619,Forecast
1998,FINANCE,Team2,High Cost,Consultant,3,10,Forecast
2000,Legal,Team2,Cost Effective,Consultant,3,0.380952381,Forecast
2001,Legal,Team2,High Cost,Consultant,3,0.19047619,Forecast
2011,Human Resources,Team2,High Cost,Senior Manager,4,0.361904762,Forecast
2012,Human Resources,Team2,Cost Effective,Senior Manager,4,17.26285714,Forecast
2013,Human Resources,Team2,High Cost,Senior Manager,4,0.380952381,Forecast
2014,Legal,Team2,High Cost,Senior Manager,4,1.104761905,Forecast
2015,Legal,Team2,High Cost,Senior Manager,4,0.19047619,Forecast
2016,Legal,Team2,Cost Effective,Senior Manager,4,0.19047619,Forecast
2017,Legal,Team2,Cost Effective,Senior Manager,4,2.666666667,Forecast
2029,FINANCE,Team1,Cost Effective,Consultant,4,25.33333333,Forecast
2033,Human Resources,Team2,Cost Effective,Consultant,4,65.54285714,Forecast
2034,Legal,Team2,High Cost,Consultant,4,0.380952381,Forecast
2035,Legal,Team2,Cost Effective,Consultant,4,5.142857143,Forecast
2052,FINANCE,Team2,High Cost,Analyst,5,5.219047619,Forecast
2053,FINANCE,Team2,Cost Effective,Analyst,5,3.238095238,Forecast
2054,Human Resources,Team2,High Cost,Analyst,5,77.36542857,Forecast
2065,FINANCE,Team1,High Cost,Senior Manager,3,0.571428571,Forecast
2066,FINANCE,Team2,Cost Effective,Senior Manager,3,0.19047619,Forecast
2069,Human Resources,Team1,High Cost,Senior Manager,3,5.685714286,Forecast
2070,Human Resources,Team2,High Cost,Senior Manager,3,5.523809524,Forecast
2071,Legal,Team2,High Cost,Senior Manager,3,0.761904762,Forecast
2072,Legal,Team2,High Cost,Senior Manager,3,0.342857143,Forecast
2073,Legal,Team2,High Cost,Senior Manager,3,4.19047619,Forecast
2075,CIO,,High Cost,Senior Manager,3,24.14285714,Forecast
2077,FINANCE,Team1,High Cost,Senior Manager,3,3.80952381,Forecast
2078,FINANCE,Team2,High Cost,Senior Manager,3,6.266666667,Forecast
2081,Human Resources,Team2,Cost Effective,Senior Manager,3,0.19047619,Forecast
2082,Human Resources,Team2,High Cost,Senior Manager,3,25.62857143,Forecast
2084,Legal,Team2,Cost Effective,Senior Manager,3,0.19047619,Forecast
2095,CIO,,High Cost,Consultant,3,21.12807619,Forecast
2097,FINANCE,Team2,Cost Effective,Consultant,3,10.47619048,Forecast
2098,FINANCE,Team2,High Cost,Consultant,3,7.771428571,Forecast
2100,Human Resources,Team1,Cost Effective,Consultant,3,11.61904762,Forecast
2101,Human Resources,Team2,Cost Effective,Consultant,3,0.380952381,Forecast
2102,Legal,Team2,Cost Effective,Consultant,3,0.571428571,Forecast
2103,Legal,Team2,Cost Effective,Consultant,3,35.4247619,Forecast
2111,Human Resources,Team1,High Cost,Senior Manager,6,22.45714286,Forecast
2112,Human Resources,Team2,High Cost,Senior Manager,6,0.380952381,Forecast
2113,Legal,Team2,High Cost,Senior Manager,6,0.19047619,Forecast
2122,FINANCE,Team2,Cost Effective,Consultant,6,17.52380952,Forecast
2125,Human Resources,Team1,High Cost,Consultant,6,5.12,Forecast
2126,Human Resources,Team2,Cost Effective,Consultant,6,66.68571429,Forecast
2148,Legal,Team2,Cost Effective,Analyst,7,64.87809524,Forecast
2160,FINANCE,Team1,Cost Effective,Consultant,3,25.14285714,Forecast
2161,FINANCE,Team1,Cost Effective,Consultant,3,2.666666667,Forecast
2162,FINANCE,Team1,High Cost,Consultant,3,2.285714286,Forecast
2165,Legal,Team2,High Cost,Consultant,3,0.380952381,Forecast
2166,Legal,Team2,Cost Effective,Consultant,3,1.333333333,Forecast
2182,CIO,,High Cost,Analyst,4,8.761904762,Forecast
2183,Human Resources,Team2,High Cost,Analyst,4,76.60352381,Forecast
2184,Legal,Team2,High Cost,Analyst,4,13.64285714,Forecast
2195,Human Resources,Team2,Cost Effective,Associate,4,32.57047619,Forecast
2199,FINANCE,Team1,High Cost,Senior Manager,4,1.523809524,Forecast
2200,FINANCE,Team2,Cost Effective,Senior Manager,4,0.571428571,Forecast
2201,FINANCE,Team2,High Cost,Senior Manager,4,3.380952381,Forecast
2203,Legal,Team2,High Cost,Senior Manager,4,0.19047619,Forecast
2222,FINANCE,Team1,High Cost,Analyst,4,1.142857143,Forecast
2238,FINANCE,Team1,High Cost,Senior Manager,4,0.571428571,Forecast
2239,FINANCE,Team2,Cost Effective,Senior Manager,4,0.571428571,Forecast
2243,Human Resources,Team2,High Cost,Senior Manager,4,0.380952381,Forecast
2246,FINANCE,Team1,High Cost,Senior Manager,4,12.26666667,Forecast
2248,Human Resources,Team2,High Cost,Senior Manager,4,25.62857143,Forecast
2249,Legal,Team2,High Cost,Senior Manager,4,2.666666667,Forecast
2250,Legal,Team2,High Cost,Senior Manager,4,2.095238095,Forecast
2256,FINANCE,Team1,High Cost,Senior Manager,7,0.571428571,Forecast
2259,Human Resources,Team1,High Cost,Senior Manager,7,5.085714286,Forecast
2260,Human Resources,Team2,High Cost,Senior Manager,7,0.380952381,Forecast
2261,Legal,Team2,High Cost,Senior Manager,7,0.19047619,Forecast
2262,CIO,,High Cost,Senior Manager,7,24.14285714,Forecast
2264,FINANCE,Team1,Cost Effective,Senior Manager,7,5.714285714,Forecast
2265,Human Resources,Team2,Cost Effective,Senior Manager,7,0.19047619,Forecast
2266,Human Resources,Team2,High Cost,Senior Manager,7,25.81904762,Forecast
2267,Legal,Team2,High Cost,Senior Manager,7,2.285714286,Forecast
2268,Legal,Team2,High Cost,Senior Manager,7,1.142857143,Forecast
2269,Legal,Team2,Cost Effective,Senior Manager,7,0.380952381,Forecast
2280,FINANCE,Team2,High Cost,Consultant,7,0.19047619,Forecast
2282,Human Resources,Team1,High Cost,Consultant,7,0.19047619,Forecast
2283,Human Resources,Team1,Cost Effective,Consultant,7,11.61904762,Forecast
2284,Legal,Team2,Cost Effective,Consultant,7,35.68571429,Forecast
2306,FINANCE,Team1,High Cost,Associate,7,0.55952381,Forecast
2307,FINANCE,Team2,High Cost,Associate,7,2.20952381,Forecast
2309,Legal,Team2,High Cost,Senior Manager,7,0.19047619,Forecast
2315,FINANCE,Team1,High Cost,Senior Manager,7,10.47619048,Forecast
2316,Human Resources,Team1,High Cost,Senior Manager,7,13.74285714,Forecast
2317,Legal,Team2,High Cost,Senior Manager,7,13.73333333,Forecast
2318,Legal,Team2,High Cost,Senior Manager,7,43.86666667,Forecast
2339,FINANCE,Team1,Cost Effective,Consultant,7,43.67619048,Forecast
2340,FINANCE,Team1,High Cost,Consultant,7,9.452380952,Forecast
2341,FINANCE,Team1,Cost Effective,Consultant,7,2.857142857,Forecast
2344,Human Resources,Team1,High Cost,Consultant,7,12.15238095,Forecast
2345,Human Resources,Team2,High Cost,Consultant,7,0.571428571,Forecast
2346,Legal,Team2,High Cost,Consultant,7,2.666666667,Forecast
2347,Legal,Team2,High Cost,Consultant,7,0.19047619,Forecast
2352,Legal,Team2,High Cost,Senior Manager,5,0.19047619,Forecast
2354,FINANCE,Team1,Cost Effective,Senior Manager,5,5.333333333,Forecast
2355,FINANCE,Team1,High Cost,Senior Manager,5,10.47619048,Forecast
2357,Legal,Team2,High Cost,Senior Manager,5,13.73333333,Forecast
2369,FINANCE,Team1,Cost Effective,Consultant,5,43.9047619,Forecast
2370,FINANCE,Team2,Cost Effective,Consultant,5,17.52380952,Forecast
2371,Legal,Team2,High Cost,Consultant,5,0.952380952,Forecast
2372,Legal,Team2,High Cost,Consultant,5,0.19047619,Forecast
2410,FINANCE,Team1,High Cost,Analyst,4,1.904761905,Forecast
2411,Human Resources,Team1,High Cost,Analyst,4,1.714285714,Forecast
2412,Legal,Team2,High Cost,Analyst,4,0.761904762,Forecast
2413,Legal,Team2,High Cost,Analyst,4,0.952380952,Forecast
2427,FINANCE,Team1,High Cost,Associate,4,0.55952381,Forecast
2431,FINANCE,Team1,Cost Effective,Senior Manager,4,1.142857143,Forecast
2432,FINANCE,Team2,Cost Effective,Senior Manager,4,0.19047619,Forecast
2434,Human Resources,Team1,High Cost,Senior Manager,4,5.685714286,Forecast
2435,Human Resources,Team2,High Cost,Senior Manager,4,5.523809524,Forecast
2436,Legal,Team2,High Cost,Senior Manager,4,0.19047619,Forecast
2437,Legal,Team2,Cost Effective,Senior Manager,4,0.19047619,Forecast
2438,Legal,Team2,High Cost,Senior Manager,4,0.761904762,Forecast
2439,Legal,Team2,High Cost,Senior Manager,4,0.342857143,Forecast
2440,Legal,Team2,High Cost,Senior Manager,4,4.380952381,Forecast
2443,FINANCE,Team2,Cost Effective,Senior Manager,4,1.333333333,Forecast
2445,Human Resources,Team1,High Cost,Senior Manager,4,13.74285714,Forecast
2447,Legal,Team2,High Cost,Senior Manager,4,2.095238095,Forecast
2448,Legal,Team2,High Cost,Senior Manager,4,44.01904762,Forecast
2476,FINANCE,Team1,Cost Effective,Analyst,8,115.367619,Forecast
2477,FINANCE,Team2,Cost Effective,Analyst,8,40,Forecast
2484,FINANCE,Team2,Cost Effective,Associate,8,0.380952381,Forecast
2492,FINANCE,Team2,Cost Effective,Senior Manager,8,0.571428571,Forecast
2493,FINANCE,Team2,High Cost,Senior Manager,8,3.380952381,Forecast
2494,Human Resources,Team1,Cost Effective,Senior Manager,8,0.380952381,Forecast
2495,Human Resources,Team2,High Cost,Senior Manager,8,0.380952381,Forecast
2496,Legal,Team2,Cost Effective,Senior Manager,8,0.19047619,Forecast
2512,FINANCE,Team2,Cost Effective,Consultant,3,16.76190476,Forecast
