,Level3Name,Level4Name,Classification,ReportLine3,ProductivityCategory,GrossCostClassification,FiscalMonthNumber,Source,Amount
11256,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,6,Actuals,6.755555556
11257,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,7,Actuals,1.344691358
11258,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,8,Actuals,26.10617284
11259,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,9,Actuals,17.15308642
11260,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,10,Actuals,6.135802469
11261,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,11,Actuals,6.135802469
11262,FINANCE,Team1,Cost Effective,Employment Costs,Ops,Gross Cost,12,Actuals,6.135802469
11263,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,1,Actuals,65.10419753
11264,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,2,Actuals,31.55654321
11265,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,3,Actuals,53.32444444
11266,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,4,Actuals,28.73728395
11267,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,5,Actuals,46.40740741
11268,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,6,Actuals,39.51061728
11269,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,7,Actuals,35.14518519
11270,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,8,Actuals,33.37135802
11271,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,9,Actuals,668.0079012
11272,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,10,Actuals,-63.39555556
11273,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,Actuals,-63.39555556
11274,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,12,Actuals,-63.39555556
11275,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,1,Actuals,1.443950617
11276,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,1,Forecast,61.72839506
11277,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,2,Actuals,1.810864198
11278,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,2,Forecast,61.72839506
11279,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,3,Actuals,0.617283951
11280,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,3,Forecast,61.72839506
11281,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,4,Actuals,0.097283951
11282,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,4,Forecast,61.72839506
11283,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,5,Actuals,1.218271605
11284,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,5,Forecast,61.72839506
11285,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,6,Actuals,0.719506173
11286,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,6,Forecast,61.72839506
11287,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,7,Actuals,2.299259259
11288,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,7,Forecast,61.72839506
11289,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,8,Actuals,1.395555556
11290,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,8,Forecast,61.72839506
11291,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,9,Actuals,0.92345679
11292,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,9,Forecast,61.72839506
11293,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,10,Actuals,0.231111111
11294,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,10,Forecast,61.72839506
11295,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,Actuals,0.231111111
11296,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,Forecast,61.72839506
11297,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,12,Actuals,0.231111111
11298,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,12,Forecast,61.72839506
11299,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,1,Actuals,1.960987654
11300,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,2,Actuals,1.556049383
11301,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,3,Actuals,4.634567901
11302,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,4,Actuals,-3.473580247
11303,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,5,Actuals,2.187654321
11304,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,6,Actuals,4.392098765
11305,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,7,Actuals,36.31950617
11306,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,8,Actuals,2.666666667
11307,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,9,Actuals,2.260246914
11308,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,10,Actuals,2.110617284
11309,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,11,Actuals,2.110617284
11310,FINANCE,Team1,Cost Effective,"Equip, Svcs & Maint",Ops,Gross Cost,12,Actuals,2.110617284
11311,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,Actuals,554.5032099
11312,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,1,Forecast,549.4887091
11313,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,Actuals,474.7180247
11314,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,2,Forecast,548.1561857
11315,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,Actuals,546.2167901
11316,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,3,Forecast,559.8787012
11317,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,Actuals,502.8434568
11318,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,4,Forecast,575.2424454
11319,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,Actuals,525.4207407
11320,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,5,Forecast,590.3637516
11321,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,6,Actuals,643.6958025
11322,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,6,Forecast,623.5170207
11323,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,Actuals,557.0064198
11324,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,7,Forecast,611.7699886
11325,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,Actuals,534.6395062
11326,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,8,Forecast,611.7699886
11327,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,Actuals,540.597037
11328,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,9,Forecast,611.7699886
11329,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,Actuals,556.3338272
11330,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,10,Forecast,611.7699886
11331,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,Actuals,556.3338272
11332,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,11,Forecast,664.3239817
11333,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,Actuals,556.3338272
11334,FINANCE,Team1,Cost Effective,Geographic Charge on Deployed,Ops,Non-Gross Cost,12,Forecast,652.5769496
11335,FINANCE,Team1,Cost Effective,Global Business Costs,Ops,Gross Cost,5,Actuals,0.259259259
11336,FINANCE,Team1,Cost Effective,Load Recoveries - Geographic,Ops,Non-Gross Cost,8,Actuals,-16.08888889
11337,FINANCE,Team1,Cost Effective,Load Recoveries - Geographic,Ops,Non-Gross Cost,9,Actuals,-16.45432099
11338,FINANCE,Team1,Cost Effective,Load Recoveries - Geographic,Ops,Non-Gross Cost,10,Actuals,-12.72098765
11339,FINANCE,Team1,Cost Effective,Load Recoveries - Geographic,Ops,Non-Gross Cost,11,Actuals,-12.72098765
11340,FINANCE,Team1,Cost Effective,Load Recoveries - Geographic,Ops,Non-Gross Cost,12,Actuals,-12.72098765
11341,FINANCE,Team1,Cost Effective,Load Recoveries - PD&S,Ops,Non-Gross Cost,8,Actuals,-32.87654321
11342,FINANCE,Team1,Cost Effective,Load Recoveries - PD&S,Ops,Non-Gross Cost,9,Actuals,-33.62469136
11343,FINANCE,Team1,Cost Effective,Load Recoveries - PD&S,Ops,Non-Gross Cost,10,Actuals,-25.99506173
11344,FINANCE,Team1,Cost Effective,Load Recoveries - PD&S,Ops,Non-Gross Cost,11,Actuals,-25.99506173
11345,FINANCE,Team1,Cost Effective,Load Recoveries - PD&S,Ops,Non-Gross Cost,12,Actuals,-25.99506173
11346,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,Actuals,899.0108642
11347,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,2,Actuals,705.1219753
11348,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,3,Actuals,808.6079012
11349,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,4,Actuals,755.4098765
11350,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,5,Actuals,963.0874074
11351,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,6,Actuals,986.7767901
11352,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,7,Actuals,948.8311111
11353,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,8,Actuals,731.1417284
11354,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,9,Actuals,841.6123457
11355,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,10,Actuals,696.5269136
11356,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,11,Actuals,696.5269136
11357,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,12,Actuals,696.5269136
11358,FINANCE,Team1,Cost Effective,Net (Loan)/Borrow Payroll,Ops,Non-Gross Cost,1,Actuals,10482.02025
